,day,time_in_hours,average_amplitude,average_phase,amplitude_STD,phase_STD,label
1388,2014-08-20,12.0,-64.3406,1.4866,-64.3406,4.3628,0
1389,2014-08-20,16.0,-56.1958,-0.7101,-56.1958,4.3628,0
1390,2014-08-20,20.0,-57.485,0.9081,-57.485,4.3628,0
1391,2014-08-20,24.0,-66.8197,-2.1829,-66.8197,4.3628,0
1392,2014-08-21,4.0,-86.556,-6.6978,-86.556,14.711,0
1393,2014-08-21,8.0,-82.2704,35.985,-82.2704,14.711,0
1394,2014-08-21,12.0,-63.9579,-0.7945,-63.9579,14.711,0
1395,2014-08-21,16.0,-57.8172,0.8928,-57.8172,14.711,0
1396,2014-08-21,20.0,-58.0247,0.568,-58.0247,14.711,0
1397,2014-08-21,24.0,-65.4445,-6.8026,-65.4445,14.711,0
1398,2014-08-22,4.0,-82.4435,-9.9683,-82.4435,7.3322,1
1399,2014-08-22,8.0,-68.5062,15.2309,-68.5062,7.3322,1
1400,2014-08-22,12.0,-62.9198,0.8386,-62.9198,7.3322,1
1401,2014-08-22,16.0,-55.5756,1.2142,-55.5756,7.3322,1
1402,2014-08-22,20.0,-57.8227,0.1119,-57.8227,7.3322,1
1403,2014-08-22,24.0,-64.1897,1.2079,-64.1897,7.3322,1
1404,2014-08-23,4.0,-58.6333,1.2025,-58.6333,0.7463,1
1405,2014-08-23,8.0,-60.2657,0.3364,-60.2657,0.7463,1
1406,2014-08-23,12.0,-63.4985,-0.1654,-63.4985,0.7463,1
1407,2014-08-23,16.0,-58.0811,0.6854,-58.0811,0.7463,1
1408,2014-08-23,20.0,-58.0054,-0.9578,-58.0054,0.7463,1
1409,2014-08-23,24.0,-63.5522,1.0761,-63.5522,0.7463,1
1410,2014-08-24,4.0,-58.3363,1.0019,-58.3363,1.4515,1
1411,2014-08-24,8.0,-59.8273,1.0155,-59.8273,1.4515,1
1412,2014-08-24,12.0,-63.8385,-2.2446,-63.8385,1.4515,1
1413,2014-08-24,16.0,-56.9558,1.1219,-56.9558,1.4515,1
1414,2014-08-24,20.0,-56.0427,0.7344,-56.0427,1.4515,1
1415,2014-08-24,24.0,-64.1403,-1.9459,-64.1403,1.4515,1
1416,2014-08-25,4.0,-58.259,0.0032,-58.259,0.8335,1
1417,2014-08-25,8.0,-60.1441,1.5981,-60.1441,0.8335,1
1418,2014-08-25,12.0,-63.3084,-0.7043,-63.3084,0.8335,1
1419,2014-08-25,16.0,-56.5091,0.8841,-56.5091,0.8335,1
1420,2014-08-25,20.0,-55.3911,0.3343,-55.3911,0.8335,1
1421,2014-08-25,24.0,-63.6833,-0.7363,-63.6833,0.8335,1
1422,2014-08-26,4.0,-58.4651,0.7771,-58.4651,1.256,1
1423,2014-08-26,8.0,-60.058,1.1933,-60.058,1.256,1
1424,2014-08-26,12.0,-63.3798,-0.8844,-63.3798,1.256,1
1425,2014-08-26,16.0,-57.6727,-0.5558,-57.6727,1.256,1
1426,2014-08-26,20.0,-56.9211,-0.1028,-56.9211,1.256,1
1427,2014-08-26,24.0,-64.2507,-2.6797,-64.2507,1.256,1
1428,2014-08-27,4.0,-57.9275,2.3254,-57.9275,0.9171,1
1429,2014-08-27,8.0,-60.9817,1.4167,-60.9817,0.9171,1
1430,2014-08-27,12.0,-62.7054,0.7732,-62.7054,0.9171,1
1431,2014-08-27,16.0,-55.0168,0.7973,-55.0168,0.9171,1
1432,2014-08-27,20.0,-55.2836,0.1408,-55.2836,0.9171,1
1433,2014-08-27,24.0,-63.8408,-0.5803,-63.8408,0.9171,1
1434,2014-08-28,4.0,-58.8537,0.7056,-58.8537,1.017,0
1435,2014-08-28,8.0,-59.9593,1.7081,-59.9593,1.017,0
1436,2014-08-28,12.0,-62.2915,-1.2037,-62.2915,1.017,0
1437,2014-08-28,16.0,-55.294,0.0812,-55.294,1.017,0
1438,2014-08-28,20.0,-55.5659,1.801,-55.5659,1.017,0
1439,2014-08-28,24.0,-63.3788,0.5501,-63.3788,1.017,0
1440,2014-08-29,4.0,-57.8808,0.5498,-57.8808,1.399,1
1441,2014-08-29,8.0,-62.504,4.2416,-62.504,1.399,1
1442,2014-08-29,12.0,-63.4894,0.3399,-63.4894,1.399,1
1443,2014-08-29,16.0,-54.4963,0.4089,-54.4963,1.399,1
1444,2014-08-29,20.0,-53.9444,0.4479,-53.9444,1.399,1
1445,2014-08-29,24.0,-63.117,0.7911,-63.117,1.399,1
1446,2014-08-30,4.0,-57.8116,0.456,-57.8116,0.9077,1
1447,2014-08-30,8.0,-59.5315,-0.55,-59.5315,0.9077,1
1448,2014-08-30,12.0,-63.0019,0.117,-63.0019,0.9077,1
1449,2014-08-30,16.0,-56.4484,1.0045,-56.4484,0.9077,1
1450,2014-08-30,20.0,-56.2683,2.2377,-56.2683,0.9077,1
1451,2014-08-30,24.0,-63.5286,1.4545,-63.5286,0.9077,1
1452,2014-08-31,4.0,-58.3835,0.8309,-58.3835,0.5356,1
1453,2014-08-31,8.0,-59.5295,1.3183,-59.5295,0.5356,1
1454,2014-08-31,12.0,-62.5052,-0.168,-62.5052,0.5356,1
1455,2014-08-31,16.0,-56.4437,0.6774,-56.4437,0.5356,1
1456,2014-08-31,20.0,-56.7256,1.5104,-56.7256,0.5356,1
1457,2014-08-31,24.0,-63.1475,0.8025,-63.1475,0.5356,1
1458,2014-09-01,4.0,-58.2488,0.7415,-58.2488,0.9903,1
1459,2014-09-01,8.0,-60.2022,1.4516,-60.2022,0.9903,1
1460,2014-09-01,12.0,-62.8351,0.8571,-62.8351,0.9903,1
1461,2014-09-01,16.0,-55.1456,2.1447,-55.1456,0.9903,1
1462,2014-09-01,20.0,-54.6714,0.252,-54.6714,0.9903,1
1463,2014-09-01,24.0,-63.1083,-1.0357,-63.1083,0.9903,1
1464,2014-09-02,4.0,-58.2641,0.0923,-58.2641,0.6013,1
1465,2014-09-02,8.0,-59.9942,0.326,-59.9942,0.6013,1
1466,2014-09-02,12.0,-63.5393,-0.1635,-63.5393,0.6013,1
1467,2014-09-02,16.0,-57.2263,1.3071,-57.2263,0.6013,1
1468,2014-09-02,20.0,-54.8878,0.8718,-54.8878,0.6013,1
1469,2014-09-02,24.0,-63.0956,1.4316,-63.0956,0.6013,1
1470,2014-09-03,4.0,-58.1772,-0.5738,-58.1772,1.144,0
1471,2014-09-03,8.0,-60.8073,0.6572,-60.8073,1.144,0
1472,2014-09-03,12.0,-63.0315,-3.0923,-63.0315,1.144,0
1473,2014-09-03,16.0,-55.9643,-0.438,-55.9643,1.144,0
1474,2014-09-03,20.0,-54.4645,-0.248,-54.4645,1.144,0
1475,2014-09-03,24.0,-64.3104,-0.656,-64.3104,1.144,0
1476,2014-09-04,4.0,-58.5678,-0.8198,-58.5678,0.6966,0
1477,2014-09-04,8.0,-60.4226,-1.2207,-60.4226,0.6966,0
1478,2014-09-04,12.0,-63.0626,-2.3258,-63.0626,0.6966,0
1479,2014-09-04,16.0,-56.1314,-1.3889,-56.1314,0.6966,0
1480,2014-09-04,20.0,-54.4829,0.0032,-54.4829,0.6966,0
1481,2014-09-04,24.0,-63.9738,-1.3345,-63.9738,0.6966,0
1482,2014-09-05,4.0,-59.223,-0.0061,-59.223,0.5209,0
1483,2014-09-05,8.0,-59.6579,0.1407,-59.6579,0.5209,0
1484,2014-09-05,12.0,-63.4455,0.9508,-63.4455,0.5209,0
1485,2014-09-05,16.0,-57.0648,-0.8137,-57.0648,0.5209,0
1486,2014-09-05,20.0,-58.3783,0.1601,-58.3783,0.5209,0
1487,2014-09-05,24.0,-63.6653,0.3407,-63.6653,0.5209,0
1488,2014-09-06,4.0,-58.5522,1.6398,-58.5522,0.7255,0
1489,2014-09-06,8.0,-60.0448,-0.4397,-60.0448,0.7255,0
1490,2014-09-06,12.0,-62.194,-0.4955,-62.194,0.7255,0
1491,2014-09-06,16.0,-56.2812,-0.215,-56.2812,0.7255,0
1492,2014-09-06,20.0,-55.8953,0.0157,-55.8953,0.7255,0
1493,2014-09-06,24.0,-63.6465,-0.1026,-63.6465,0.7255,0
1494,2014-09-07,4.0,-58.607,-0.6902,-58.607,0.601,0
1495,2014-09-07,8.0,-60.7681,0.3285,-60.7681,0.601,0
1496,2014-09-07,12.0,-64.4729,-1.7326,-64.4729,0.601,0
1497,2014-09-07,16.0,-55.5621,-0.5607,-55.5621,0.601,0
1498,2014-09-07,20.0,-54.7502,-0.4801,-54.7502,0.601,0
1499,2014-09-07,24.0,-63.7724,-0.6782,-63.7724,0.601,0
1500,2014-09-08,4.0,-58.6549,-0.8561,-58.6549,0.7866,0
1501,2014-09-08,8.0,-60.5635,0.4217,-60.5635,0.7866,0
1502,2014-09-08,12.0,-62.7682,-0.5966,-62.7682,0.7866,0
1503,2014-09-08,16.0,-56.604,-1.2268,-56.604,0.7866,0
1504,2014-09-08,20.0,-56.1155,-1.4852,-56.1155,0.7866,0
1505,2014-09-08,24.0,-62.9118,0.6094,-62.9118,0.7866,0
1506,2014-09-09,4.0,-57.1637,-0.2732,-57.1637,0.6306,0
1507,2014-09-09,8.0,-59.399,-1.7172,-59.399,0.6306,0
1508,2014-09-09,12.0,-62.2216,-1.0369,-62.2216,0.6306,0
1509,2014-09-09,16.0,-57.2713,-0.0134,-57.2713,0.6306,0
1510,2014-09-09,20.0,-56.0769,-1.352,-56.0769,0.6306,0
1511,2014-09-09,24.0,-63.2894,-0.2603,-63.2894,0.6306,0
1512,2014-09-10,4.0,-59.1013,-0.465,-59.1013,0.3369,0
1513,2014-09-10,8.0,-60.5701,-0.9245,-60.5701,0.3369,0
1514,2014-09-10,12.0,-63.5139,-0.6529,-63.5139,0.3369,0
1515,2014-09-10,16.0,-58.3038,-1.423,-58.3038,0.3369,0
1516,2014-09-10,20.0,-59.0303,-0.4262,-59.0303,0.3369,0
1517,2014-09-10,24.0,-62.6427,-0.6912,-62.6427,0.3369,0
1518,2014-09-11,4.0,-57.844,-1.8686,-57.844,1.1766,1
1519,2014-09-11,8.0,-60.085,-1.0055,-60.085,1.1766,1
1520,2014-09-11,12.0,-61.8813,-0.9254,-61.8813,1.1766,1
1521,2014-09-11,16.0,-56.4081,0.105,-56.4081,1.1766,1
1522,2014-09-11,20.0,-54.1181,1.5258,-54.1181,1.1766,1
1523,2014-09-11,24.0,-63.0156,-1.797,-63.0156,1.1766,1
1524,2014-09-12,4.0,-58.6224,-0.2154,-58.6224,0.7655,1
1525,2014-09-12,8.0,-60.5865,0.2007,-60.5865,0.7655,1
1526,2014-09-12,12.0,-62.8005,-2.1674,-62.8005,0.7655,1
1527,2014-09-12,16.0,-56.6242,-1.2892,-56.6242,0.7655,1
1528,2014-09-12,20.0,-55.0712,-0.5718,-55.0712,0.7655,1
1529,2014-09-12,24.0,-63.3785,-0.9304,-63.3785,0.7655,1
1530,2014-09-13,4.0,-58.4621,-1.2037,-58.4621,1.201,1
1531,2014-09-13,8.0,-60.4983,-0.5534,-60.4983,1.201,1
1532,2014-09-13,12.0,-62.7886,-0.7245,-62.7886,1.201,1
1533,2014-09-13,16.0,-56.645,-1.4512,-56.645,1.201,1
1534,2014-09-13,20.0,-54.2592,0.6097,-54.2592,1.201,1
1535,2014-09-13,24.0,-63.4372,2.0421,-63.4372,1.201,1
1536,2014-09-14,4.0,-58.5381,0.0746,-58.5381,0.9667,1
1537,2014-09-14,8.0,-60.5792,-0.6522,-60.5792,0.9667,1
1538,2014-09-14,12.0,-62.7092,1.6581,-62.7092,0.9667,1
1539,2014-09-14,16.0,-55.7796,-1.0685,-55.7796,0.9667,1
1540,2014-09-14,20.0,-55.258,1.1894,-55.258,0.9667,1
1541,2014-09-14,24.0,-63.393,0.6765,-63.393,0.9667,1
1542,2014-09-15,4.0,-58.8527,-1.3559,-58.8527,0.6868,1
1543,2014-09-15,8.0,-60.706,-1.9194,-60.706,0.6868,1
1544,2014-09-15,12.0,-61.3564,0.0502,-61.3564,0.6868,1
1545,2014-09-15,16.0,-56.0228,-2.0084,-56.0228,0.6868,1
1546,2014-09-15,20.0,-57.0771,-1.4839,-57.0771,0.6868,1
1547,2014-09-15,24.0,-63.6098,-1.0071,-63.6098,0.6868,1
1548,2014-09-16,4.0,-58.7633,0.2269,-58.7633,1.0071,0
1549,2014-09-16,8.0,-60.5521,-1.2061,-60.5521,1.0071,0
1550,2014-09-16,12.0,-60.751,0.0771,-60.751,1.0071,0
1551,2014-09-16,16.0,-56.3334,-1.5607,-56.3334,1.0071,0
1552,2014-09-16,20.0,-55.1812,1.0381,-55.1812,1.0071,0
1553,2014-09-16,24.0,-62.9849,-1.6115,-62.9849,1.0071,0
1554,2014-09-17,4.0,-58.4056,-3.5716,-58.4056,0.7755,0
1555,2014-09-17,8.0,-60.2815,-1.1874,-60.2815,0.7755,0
1556,2014-09-17,12.0,-62.4147,-2.9466,-62.4147,0.7755,0
1557,2014-09-17,16.0,-55.9028,-2.8365,-55.9028,0.7755,0
1558,2014-09-17,20.0,-55.4349,-1.8766,-55.4349,0.7755,0
1559,2014-09-17,24.0,-62.8088,-2.2727,-62.8088,0.7755,0
1560,2014-09-18,4.0,-58.5253,-2.4075,-58.5253,0.8954,0
1561,2014-09-18,8.0,-59.8991,-1.151,-59.8991,0.8954,0
1562,2014-09-18,12.0,-62.4004,-1.7729,-62.4004,0.8954,0
1563,2014-09-18,16.0,-56.6664,-2.172,-56.6664,0.8954,0
1564,2014-09-18,20.0,-55.3816,-1.4717,-55.3816,0.8954,0
1565,2014-09-18,24.0,-62.8955,0.3329,-62.8955,0.8954,0
1566,2014-09-19,4.0,-58.3468,-3.1391,-58.3468,0.762,1
1567,2014-09-19,8.0,-60.1479,-0.7008,-60.1479,0.762,1
1568,2014-09-19,12.0,-62.2541,-1.3794,-62.2541,0.762,1
1569,2014-09-19,16.0,-56.1015,-1.3889,-56.1015,0.762,1
1570,2014-09-19,20.0,-55.1073,-1.1429,-55.1073,0.762,1
1571,2014-09-19,24.0,-62.7807,-1.4104,-62.7807,0.762,1
1572,2014-09-20,4.0,-58.8981,-1.5662,-58.8981,1.132,1
1573,2014-09-20,8.0,-60.8002,-0.9548,-60.8002,1.132,1
1574,2014-09-20,12.0,-62.2284,-2.1792,-62.2284,1.132,1
1575,2014-09-20,16.0,-56.4421,-2.6319,-56.4421,1.132,1
1576,2014-09-20,20.0,-58.0104,-1.7026,-58.0104,1.132,1
1577,2014-09-20,24.0,-62.807,0.8928,-62.807,1.132,1
1578,2014-09-21,4.0,-58.6802,-1.6121,-58.6802,1.0635,1
1579,2014-09-21,8.0,-60.5828,0.0313,-60.5828,1.0635,1
1580,2014-09-21,12.0,-61.8118,-1.3956,-61.8118,1.0635,1
1581,2014-09-21,16.0,-56.0791,-1.6443,-56.0791,1.0635,1
1582,2014-09-21,20.0,-54.7814,-0.6439,-54.7814,1.0635,1
1583,2014-09-21,24.0,-62.8619,-3.4185,-62.8619,1.0635,1
1584,2014-09-22,4.0,-58.9294,-2.1004,-58.9294,1.5576,1
1585,2014-09-22,8.0,-60.7254,-1.0618,-60.7254,1.5576,1
1586,2014-09-22,12.0,-62.3856,-2.6936,-62.3856,1.5576,1
1587,2014-09-22,16.0,-56.6634,0.9664,-56.6634,1.5576,1
1588,2014-09-22,20.0,-55.0365,1.4795,-55.0365,1.5576,1
1589,2014-09-22,24.0,-62.774,0.394,-62.774,1.5576,1
1590,2014-09-23,4.0,-58.8147,-0.2227,-58.8147,1.3703,1
1591,2014-09-23,8.0,-60.7281,-0.6264,-60.7281,1.3703,1
1592,2014-09-23,12.0,-61.2117,1.4958,-61.2117,1.3703,1
1593,2014-09-23,16.0,-55.7419,0.5043,-55.7419,1.3703,1
1594,2014-09-23,20.0,-55.7216,1.9998,-55.7216,1.3703,1
1595,2014-09-23,24.0,-65.5433,-2.1234,-65.5433,1.3703,1
1596,2014-09-24,4.0,-89.6231,-6.5216,-89.6231,7.6861,0
1597,2014-09-24,8.0,-87.8457,18.6483,-87.8457,7.6861,0
1598,2014-09-24,12.0,-61.7193,0.2247,-61.7193,7.6861,0
1599,2014-09-24,16.0,-56.0217,1.4398,-56.0217,7.6861,0
1600,2014-09-24,20.0,-55.2955,1.0116,-55.2955,7.6861,0
1601,2014-09-24,24.0,-62.4468,0.5498,-62.4468,7.6861,0
1602,2014-09-25,4.0,-58.1702,1.163,-58.1702,0.7716,0
1603,2014-09-25,8.0,-60.2688,1.6281,-60.2688,0.7716,0
1604,2014-09-25,12.0,-61.5713,-0.7309,-61.5713,0.7716,0
1605,2014-09-25,16.0,-56.7765,0.7018,-56.7765,0.7716,0
1606,2014-09-25,20.0,-56.1904,0.5302,-56.1904,0.7716,0
1607,2014-09-25,24.0,-61.9307,-0.0588,-61.9307,0.7716,0
1608,2014-09-26,4.0,-58.5913,-0.18,-58.5913,1.2329,0
1609,2014-09-26,8.0,-58.5866,-1.1004,-58.5866,1.2329,0
1610,2014-09-26,12.0,-61.0102,0.1503,-61.0102,1.2329,0
1611,2014-09-26,16.0,-55.6834,2.6602,-55.6834,1.2329,0
1612,2014-09-26,20.0,-54.6763,0.7541,-54.6763,1.2329,0
1613,2014-09-26,24.0,-62.9957,-0.7692,-62.9957,1.2329,0
1614,2014-09-27,4.0,-58.4269,1.392,-58.4269,0.2718,0
1615,2014-09-27,8.0,-60.9676,1.8052,-60.9676,0.2718,0
1616,2014-09-27,12.0,-62.4633,1.1062,-62.4633,0.2718,0
1617,2014-09-27,16.0,-57.7416,1.7148,-57.7416,0.2718,0
1618,2014-09-27,20.0,-54.6205,1.1068,-54.6205,0.2718,0
1619,2014-09-27,24.0,-62.7654,1.3114,-62.7654,0.2718,0
1620,2014-09-28,4.0,-58.2471,1.6471,-58.2471,0.9118,1
1621,2014-09-28,8.0,-60.344,0.9327,-60.344,0.9118,1
1622,2014-09-28,12.0,-61.7434,-0.5648,-61.7434,0.9118,1
1623,2014-09-28,16.0,-56.4519,0.5269,-56.4519,0.9118,1
1624,2014-09-28,20.0,-55.0369,1.7714,-55.0369,0.9118,1
1625,2014-09-28,24.0,-62.9743,-0.4297,-62.9743,0.9118,1
1626,2014-09-29,4.0,-59.0282,3.8129,-59.0282,1.0698,1
1627,2014-09-29,8.0,-60.8452,0.7774,-60.8452,1.0698,1
1628,2014-09-29,12.0,-61.6864,1.2162,-61.6864,1.0698,1
1629,2014-09-29,16.0,-58.3842,1.1563,-58.3842,1.0698,1
1630,2014-09-29,20.0,-57.0955,1.8255,-57.0955,1.0698,1
1631,2014-09-29,24.0,-62.6839,0.6502,-62.6839,1.0698,1
1632,2014-09-30,4.0,-58.7701,0.2349,-58.7701,1.1299,1
1633,2014-09-30,8.0,-60.4381,1.6272,-60.4381,1.1299,1
1634,2014-09-30,12.0,-60.0212,1.6563,-60.0212,1.1299,1
1635,2014-09-30,16.0,-55.5173,1.1248,-55.5173,1.1299,1
1636,2014-09-30,20.0,-56.9785,0.3389,-56.9785,1.1299,1
1637,2014-09-30,24.0,-62.4628,-1.6412,-62.4628,1.1299,1
1638,2014-10-01,4.0,-58.1424,0.3124,-58.1424,0.8511,1
1639,2014-10-01,8.0,-60.4761,0.1093,-60.4761,0.8511,1
1640,2014-10-01,12.0,-60.082,-0.1244,-60.082,0.8511,1
1641,2014-10-01,16.0,-55.1561,1.247,-55.1561,0.8511,1
1642,2014-10-01,20.0,-56.137,0.5398,-56.137,0.8511,1
1643,2014-10-01,24.0,-62.565,-1.556,-62.565,0.8511,1
1644,2014-10-02,4.0,-59.261,0.5685,-59.261,0.5802,1
1645,2014-10-02,8.0,-61.2173,1.0246,-61.2173,0.5802,1
1646,2014-10-02,12.0,-61.7081,1.4889,-61.7081,0.5802,1
1647,2014-10-02,16.0,-58.1219,0.1881,-58.1219,0.5802,1
1648,2014-10-02,20.0,-57.0362,0.4418,-57.0362,0.5802,1
1649,2014-10-02,24.0,-63.5849,-0.3281,-63.5849,0.5802,1
1650,2014-10-03,4.0,-59.0192,1.3975,-59.0192,0.5147,0
1651,2014-10-03,8.0,-59.9537,-0.0199,-59.9537,0.5147,0
1652,2014-10-03,12.0,-62.6091,-0.0467,-62.6091,0.5147,0
1653,2014-10-03,16.0,-58.3587,0.6235,-58.3587,0.5147,0
1654,2014-10-03,20.0,-55.8339,0.8804,-55.8339,0.5147,0
1655,2014-10-03,24.0,-64.134,0.2621,-64.134,0.5147,0
1656,2014-10-04,4.0,-59.5841,0.8397,-59.5841,0.6737,0
1657,2014-10-04,8.0,-62.3613,-0.1594,-62.3613,0.6737,0
1658,2014-10-04,12.0,-62.7491,0.999,-62.7491,0.6737,0
1659,2014-10-04,16.0,-57.6743,0.0026,-57.6743,0.6737,0
1660,2014-10-04,20.0,-56.3557,0.2713,-56.3557,0.6737,0
1661,2014-10-04,24.0,-63.8676,-1.031,-63.8676,0.6737,0
1662,2014-10-05,4.0,-59.4346,0.6839,-59.4346,1.1931,0
1663,2014-10-05,8.0,-62.0932,0.5006,-62.0932,1.1931,0
1664,2014-10-05,12.0,-62.1092,-0.1529,-62.1092,1.1931,0
1665,2014-10-05,16.0,-56.4448,1.0553,-56.4448,1.1931,0
1666,2014-10-05,20.0,-56.204,1.3029,-56.204,1.1931,0
1667,2014-10-05,24.0,-64.4237,3.635,-64.4237,1.1931,0
1668,2014-10-06,4.0,-60.053,1.7104,-60.053,1.1361,1
1669,2014-10-06,8.0,-62.8918,-0.5722,-62.8918,1.1361,1
1670,2014-10-06,12.0,-62.1973,-1.6793,-62.1973,1.1361,1
1671,2014-10-06,16.0,-58.2779,-0.3137,-58.2779,1.1361,1
1672,2014-10-06,20.0,-55.3111,0.4553,-55.3111,1.1361,1
1673,2014-10-06,24.0,-64.4432,-1.3751,-64.4432,1.1361,1
1674,2014-10-07,4.0,-59.6393,2.757,-59.6393,1.1514,1
1675,2014-10-07,8.0,-62.5841,0.4393,-62.5841,1.1514,1
1676,2014-10-07,12.0,-62.0401,-1.159,-62.0401,1.1514,1
1677,2014-10-07,16.0,-55.7788,0.9515,-55.7788,1.1514,1
1678,2014-10-07,20.0,-54.1972,1.1446,-54.1972,1.1514,1
1679,2014-10-07,24.0,-64.6825,0.9772,-64.6825,1.1514,1
1680,2014-10-08,4.0,-60.0578,1.6356,-60.0578,1.0067,1
1681,2014-10-08,8.0,-62.771,2.838,-62.771,1.0067,1
1682,2014-10-08,12.0,-61.3444,-0.4901,-61.3444,1.0067,1
1683,2014-10-08,16.0,-55.8776,0.785,-55.8776,1.0067,1
1684,2014-10-08,20.0,-54.1569,0.9666,-54.1569,1.0067,1
1685,2014-10-08,24.0,-64.6369,1.5545,-64.6369,1.0067,1
1686,2014-10-09,4.0,-59.9122,-0.5226,-59.9122,0.7261,1
1687,2014-10-09,8.0,-61.7518,0.81,-61.7518,0.7261,1
1688,2014-10-09,12.0,-61.049,-0.0905,-61.049,0.7261,1
1689,2014-10-09,16.0,-54.9301,0.747,-54.9301,0.7261,1
1690,2014-10-09,20.0,-54.8958,0.0346,-54.8958,0.7261,1
1691,2014-10-09,24.0,-64.749,-1.2976,-64.749,0.7261,1
1692,2014-10-10,4.0,-60.3679,-1.1111,-60.3679,0.6152,1
1693,2014-10-10,8.0,-62.9175,0.6193,-62.9175,0.6152,1
1694,2014-10-10,12.0,-60.667,-0.3246,-60.667,0.6152,1
1695,2014-10-10,16.0,-57.4167,0.3569,-57.4167,0.6152,1
1696,2014-10-10,20.0,-57.1346,0.6507,-57.1346,0.6152,1
1697,2014-10-10,24.0,-64.5581,-0.0314,-64.5581,0.6152,1
1698,2014-10-11,4.0,-60.1309,-0.0286,-60.1309,0.7428,1
1699,2014-10-11,8.0,-62.7945,0.6511,-62.7945,0.7428,1
1700,2014-10-11,12.0,-61.1516,0.3329,-61.1516,0.7428,1
1701,2014-10-11,16.0,-58.1527,0.1858,-58.1527,0.7428,1
1702,2014-10-11,20.0,-58.2988,1.6797,-58.2988,0.7428,1
1703,2014-10-11,24.0,-64.037,-0.7822,-64.037,0.7428,1
1704,2014-10-12,4.0,-59.8955,-1.1487,-59.8955,1.1606,1
1705,2014-10-12,8.0,-62.2233,1.0818,-62.2233,1.1606,1
1706,2014-10-12,12.0,-61.1623,-1.0223,-61.1623,1.1606,1
1707,2014-10-12,16.0,-57.0119,-0.4301,-57.0119,1.1606,1
1708,2014-10-12,20.0,-56.7519,1.0533,-56.7519,1.1606,1
1709,2014-10-12,24.0,-63.423,1.8954,-63.423,1.1606,1
1710,2014-10-13,4.0,-59.7404,-0.2601,-59.7404,1.039,1
1711,2014-10-13,8.0,-62.3794,1.1153,-62.3794,1.039,1
1712,2014-10-13,12.0,-60.4525,-0.0953,-60.4525,1.039,1
1713,2014-10-13,16.0,-58.9669,-0.5093,-58.9669,1.039,1
1714,2014-10-13,20.0,-60.1721,0.6138,-60.1721,1.039,1
1715,2014-10-13,24.0,-64.9708,-2.1942,-64.9708,1.039,1
1716,2014-10-14,4.0,-60.6977,-0.1049,-60.6977,0.6722,1
1717,2014-10-14,8.0,-63.0297,0.6779,-63.0297,0.6722,1
1718,2014-10-14,12.0,-60.7482,0.3571,-60.7482,0.6722,1
1719,2014-10-14,16.0,-57.6294,1.5138,-57.6294,0.6722,1
1720,2014-10-14,20.0,-57.2636,0.6162,-57.2636,0.6722,1
1721,2014-10-14,24.0,-60.2837,1.8681,-60.2837,0.6722,1
1722,2014-10-15,4.0,-57.6629,-0.8534,-57.6629,0.6979,0
1723,2014-10-15,8.0,-62.2784,-0.3692,-62.2784,0.6979,0
1724,2014-10-15,12.0,-61.7233,-1.3345,-61.7233,0.6979,0
1725,2014-10-15,16.0,-56.7676,-0.2881,-56.7676,0.6979,0
1726,2014-10-15,20.0,-56.7888,0.3174,-56.7888,0.6979,0
1727,2014-10-15,24.0,-64.0929,0.7773,-64.0929,0.6979,0
1728,2014-10-16,4.0,-60.0126,-1.755,-60.0126,0.8751,0
1729,2014-10-16,8.0,-62.4253,-0.555,-62.4253,0.8751,0
1730,2014-10-16,12.0,-61.9856,-1.6995,-61.9856,0.8751,0
1731,2014-10-16,16.0,-58.3067,-0.3751,-58.3067,0.8751,0
1732,2014-10-16,20.0,-57.2559,0.758,-57.2559,0.8751,0
1733,2014-10-16,24.0,-67.5936,-0.1959,-67.5936,0.8751,0
1734,2014-10-17,4.0,-61.9643,-0.012,-61.9643,0.6141,0
1735,2014-10-17,8.0,-63.8789,0.7347,-63.8789,0.6141,0
1736,2014-10-17,12.0,-60.1051,-0.4924,-60.1051,0.6141,0
1737,2014-10-17,16.0,-54.9946,-0.2435,-54.9946,0.6141,0
1738,2014-10-17,20.0,-55.5447,0.1454,-55.5447,0.6141,0
1739,2014-10-17,24.0,-66.2822,1.3241,-66.2822,0.6141,0
1740,2014-10-18,4.0,-61.4105,-0.0621,-61.4105,1.6229,0
1741,2014-10-18,8.0,-64.9181,0.9559,-64.9181,1.6229,0
1742,2014-10-18,12.0,-61.4013,2.3208,-61.4013,1.6229,0
1743,2014-10-18,16.0,-55.9403,0.5258,-55.9403,1.6229,0
1744,2014-10-18,20.0,-55.1048,0.923,-55.1048,1.6229,0
1745,2014-10-18,24.0,-65.5468,-2.9743,-65.5468,1.6229,0
1746,2014-10-19,4.0,-60.7444,-0.5394,-60.7444,1.1104,0
1747,2014-10-19,8.0,-61.3518,1.2428,-61.3518,1.1104,0
1748,2014-10-19,12.0,-59.4134,-1.3216,-59.4134,1.1104,0
1749,2014-10-19,16.0,-56.3667,1.7112,-56.3667,1.1104,0
1750,2014-10-19,20.0,-55.8842,-0.9267,-55.8842,1.1104,0
1751,2014-10-19,24.0,-66.6317,-0.1686,-66.6317,1.1104,0
1752,2014-10-20,4.0,-60.3848,-0.7339,-60.3848,0.8911,0
1753,2014-10-20,8.0,-63.3438,-0.0164,-63.3438,0.8911,0
1754,2014-10-20,12.0,-60.1325,-0.4649,-60.1325,0.8911,0
